Iteration,Temp,Cost
778,0.4549267185033628,17
779,0.4537061735193472,17
780,0.45250742332405963,17
781,0.45133017472000003,16
782,0.4501741371510604,17
783,0.44903902269057283,17
784,0.4479245460293572,17
785,0.44683042446376964,17
786,0.44575637788375,18
787,0.4447021287608704,18
788,0.44366740213638284,18
789,0.4426519256092672,18
790,0.4416554293242796,18
791,0.44067764596000003,18
792,0.4397183107168804,16
793,0.4387771613052928,16
794,0.43785393793357724,16
795,0.43694838329608965,16
796,0.43606024256125003,17
797,0.4351892633595904,17
798,0.4343351957718028,18
799,0.4334977923167872,16
800,0.43267680793969965,15
801,0.43187200000000003,14
802,0.4310831282595004,13
803,0.4303099548704128,13
804,0.42955224436339723,12
805,0.42880976363560963,12
806,0.42808228193875003,12
807,0.4273695708671104,11
808,0.42667140434562284,9
809,0.4259875586179072,9
810,0.42531781223431964,9
811,0.42466194604,9
812,0.4240197431629204,10
813,0.42339098900193284,10
814,0.42277547121481723,10
815,0.4221729797063296,11
816,0.42158330661625004,11
817,0.42100624630743044,10
818,0.42044159535384285,10
819,0.41988915252862724,10
820,0.41934871879213964,10
821,0.41882009728,10
822,0.4183030932911404,10
823,0.4177975142758528,10
824,0.4173031698238372,10
825,0.41681987165224965,10
826,0.41634743359375004,10
827,0.4158856715845504,8
828,0.4154344036524628,8
829,0.41499344990494724,9
830,0.41456263251715963,9
831,0.41414177572000005,9
832,0.4137307057881604,9
833,0.4133292510281728,9
834,0.41293724176645724,9
835,0.4125545103373696,9
836,0.41218089107125,9
837,0.41181622028247045,9
838,0.4114603362574828,9
839,0.4111130792428672,9
840,0.4107742914333796,9
841,0.41044381696000004,9
842,0.4101215018779804,9
843,0.4098071941548928,9
844,0.4095007436586772,9
845,0.40920200214568964,10
846,0.40891082324875,10
847,0.4086270624651904,10
848,0.4083505771449028,9
849,0.40808122647838724,10
850,0.4078188714847996,10
851,0.407563375,10
852,0.40731460166460043,10
853,0.4070724179120128,9
854,0.40683669195649724,7
855,0.40660729378120963,7
856,0.40638409512625,7
857,0.40616696947671044,7
858,0.4059557920507228,7
859,0.40575043978750724,7
860,0.4055507913354196,8
861,0.40535672704000003,8
862,0.4051681289320204,8
863,0.40498488071553285,8
864,0.40480686775591723,8
865,0.40463397706792964,9
866,0.40446609730375005,9
867,0.4043031187410304,8
868,0.4041449332709428,8
869,0.4039914343862272,8
870,0.40384251716923963,8
871,0.40369807828000004,8
872,0.4035580159442404,9
873,0.4034222299414528,9
874,0.4032906215929372,9
875,0.4031630937498496,9
876,0.40303955078125003,9
877,0.40291989856215044,9
878,0.4028040444615628,9
879,0.4026918973305472,9
880,0.40258336749025964,9
881,0.40247836672000004,9
882,0.4023768082452604,9
883,0.4022786067257728,9
884,0.4021836782435572,9
885,0.4020919402909696,9
886,0.40200331175875004,9
887,0.4019177129240704,9
888,0.40183506543858283,9
889,0.4017552923164672,9
890,0.4016783179224796,9
891,0.40160406796000003,9
892,0.40153246945908044,9
893,0.4014634507644928,9
894,0.4013969415237772,9
895,0.4013328726752896,9
896,0.40127117643625004,11
897,0.4012117862907904,11
898,0.4011546369780028,12
899,0.40109966447998724,12
900,0.4010468060098996,13
901,0.400996,13
902,0.4009471860897004,14
903,0.4009003051136128,15
904,0.4008552990895972,15
905,0.4008121112068096,14
906,0.40077068581375,14
907,0.4007309684063104,14
908,0.4006929056158228,14
909,0.40065644519710725,13
910,0.4006215360165196,15
911,0.40058812804000005,16
912,0.4005561723211204,16
913,0.4005256209891328,15
914,0.4004964272370172,13
915,0.40046854530952963,11
916,0.40044193049125004,10
917,0.40041653909463043,10
918,0.40039232844804284,9
919,0.40036925688382724,9
920,0.4003472837263396,7
921,0.40032636928000004,7
922,0.40030647481734044,9
923,0.40028756256705283,9
924,0.40026959570203724,9
925,0.4002525383274496,9
926,0.40023635546875,9
927,0.40022101305975044,9
928,0.40020647793066283,9
929,0.40019271779614723,9
930,0.4001797012433596,9
931,0.40016739772000004,9
932,0.4001557775223604,9
933,0.4001448117833728,9
934,0.4001344724606572,9
935,0.40012473232456963,9
936,0.40011556494625,9
937,0.40010694468567043,9
938,0.4000988466796828,8
939,0.40009124683006725,8
940,0.40008412179157965,9
941,0.40007744896,9
942,0.4000712064601804,9
943,0.40006537313409285,9
944,0.40005992852887723,9
945,0.4000548528848896,9
946,0.40005012712375004,9
947,0.40004573283639044,11
948,0.40004165227110283,11
949,0.4000378683215872,11
950,0.40003436451499963,10
951,0.40003112500000004,10
952,0.4000281345348004,10
953,0.4000253784752128,10
954,0.40002284276269723,10
955,0.4000205139124096,10
956,0.40001837900125004,10
957,0.40001642565591045,10
958,0.4000146420409228,10
959,0.4000130168467072,10
960,0.4000115392776196,11
961,0.40001019904,10
962,0.4000089863302204,10
963,0.40000789182273283,8
964,0.4000069066581172,8
965,0.40000602243112965,8
966,0.40000523117875003,8
967,0.40000452536823045,8
968,0.40000389788514285,8
969,0.40000334202142723,8
970,0.4000028514634396,8
971,0.40000242028000005,8
972,0.40000204291044045,8
973,0.40000171415265284,8
974,0.40000142915113723,8
975,0.40000118338504964,8
976,0.40000097265625,8
977,0.4000007930773504,8
978,0.4000006410597628,8
979,0.40000051330174724,8
980,0.40000040677645965,8
981,0.40000031872,8
982,0.40000024661946043,8
983,0.40000018820097283,8
984,0.40000014141775725,8
985,0.40000010443816963,6
986,0.40000007563375,6
987,0.4000000535672704,4
988,0.40000003698078285,5
989,0.4000000247836672,5
990,0.40000001604067964,5
991,0.40000000996,7
992,0.40000000588128043,5
993,0.40000000326369284,5
994,0.4000000016739772,6
995,0.4000000007744896,5
996,0.40000000031125005,5
997,0.40000000010199044,6
998,0.40000000002420283,6
999,0.4000000000031872,6
1000,0.4000000000000996,6
